time_elapsed,valve_V1,valve_V2,valve_V3,furnaceTempSp,furnaceTemp,columnPres,columnLevel,defect_pump_fail,defect_coil_overheat,defect_valve_jam,accident_risk,status
2,1,0,0,150.0,141.84,0.252,51.18,0,0,0,0.0,running
3,1,0,0,150.0,138.44,0.253,51.77,0,0,0,0.0,running
4,1,0,0,150.0,135.62,0.255,52.35,0,0,0,0.0,running
5,1,0,0,150.0,133.02,0.257,52.95,0,0,0,0.0,running
6,1,0,0,150.0,130.79,0.259,53.57,0,0,0,0.0,running
7,1,0,0,150.0,128.85,0.261,54.18,0,0,0,0.0,running
8,1,0,0,150.0,126.99,0.264,54.8,0,0,0,0.0,running
9,1,0,0,150.0,125.66,0.268,55.4,0,0,0,0.0,running
10,1,0,0,150.0,124.26,0.272,55.98,0,0,0,0.0,running
11,1,0,0,150.0,123.17,0.276,56.58,0,0,0,0.0,running
12,1,0,0,150.0,122.15,0.281,57.2,0,0,0,0.0,running
13,1,0,0,150.0,121.31,0.286,57.79,0,0,0,0.0,running
14,1,0,0,150.0,120.48,0.29,58.38,0,0,0,0.0,running
15,1,0,0,150.0,119.67,0.296,58.97,0,0,0,0.0,running
16,1,0,0,150.0,118.98,0.301,59.58,0,0,0,0.28,running
17,1,0,0,150.0,118.62,0.307,60.2,0,0,0,1.94,running
18,1,0,0,150.0,118.06,0.314,60.82,0,0,0,3.89,running
19,1,0,0,150.0,117.72,0.321,61.4,0,0,0,5.83,running
20,1,0,0,150.0,117.34,0.328,62.0,0,0,0,7.78,running
21,1,0,1,220.0,122.55,0.336,62.17,0,0,0,10.0,running
22,1,0,1,220.0,127.14,0.344,62.34,0,0,0,12.22,running
23,1,0,1,220.0,131.29,0.352,62.49,0,0,0,14.44,running
24,1,0,1,220.0,134.86,0.36,62.65,0,0,0,16.67,running
25,1,0,1,220.0,137.74,0.367,62.83,0,0,0,18.61,running
26,1,0,1,220.0,140.33,0.375,62.99,0,0,0,20.83,running
27,1,0,1,220.0,142.86,0.383,63.14,0,0,0,23.06,running
28,1,0,1,220.0,144.99,0.391,63.31,0,0,0,25.28,running
29,1,0,1,220.0,146.75,0.398,63.46,0,0,0,27.22,running
30,1,0,1,220.0,148.46,0.405,63.63,0,0,0,29.17,running
31,1,0,1,220.0,149.69,0.413,63.77,0,0,0,31.39,running
32,1,0,1,220.0,150.75,0.421,63.93,0,0,0,33.61,running
33,1,0,1,220.0,151.57,0.43,64.07,0,0,0,36.11,running
34,1,0,1,220.0,152.6,0.438,64.21,0,0,0,38.33,running
35,1,0,1,220.0,153.34,0.447,64.39,0,0,0,40.83,running
36,1,0,1,220.0,153.93,0.456,64.53,0,0,0,43.33,running
37,1,0,1,220.0,154.43,0.465,64.71,0,0,0,45.83,running
38,1,0,1,220.0,154.91,0.474,64.85,0,0,0,48.33,running
39,1,0,1,220.0,155.36,0.484,65.0,0,0,0,51.11,accident
1,1,0,1,280.0,268.87,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.12,0.403,50.45,0,0,0,28.61,running
3,1,0,1,280.0,250.73,0.464,50.67,0,0,0,45.56,running
4,1,0,1,280.0,243.71,0.517,50.89,0,0,0,60.28,accident
1,1,0,1,280.0,269.15,0.334,50.23,0,0,0,9.44,running
2,1,0,1,280.0,259.37,0.406,50.45,0,0,0,29.44,running
3,1,0,1,280.0,250.9,0.467,50.66,0,0,0,46.39,running
4,1,0,1,280.0,243.61,0.52,50.85,0,0,0,61.11,accident
1,1,0,0,150.0,145.39,0.25,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.5,0.251,51.19,0,0,0,0.0,running
3,1,0,0,150.0,138.26,0.251,51.8,0,0,0,0.0,running
4,1,0,0,150.0,135.47,0.253,52.38,0,0,0,0.0,running
5,1,0,0,150.0,132.93,0.254,53.0,0,0,0,0.0,running
6,1,0,0,150.0,130.68,0.256,53.6,0,0,0,0.0,running
7,1,0,0,150.0,128.84,0.259,54.21,0,0,0,0.0,running
8,1,0,0,150.0,127.2,0.262,54.81,0,0,0,0.0,running
9,1,0,0,150.0,125.56,0.265,55.41,0,0,0,0.0,running
10,1,0,0,150.0,124.39,0.269,56.02,0,0,0,0.0,running
11,1,0,0,150.0,123.17,0.273,56.6,0,0,0,0.0,running
12,1,0,0,150.0,122.19,0.278,57.18,0,0,0,0.0,running
13,1,0,0,150.0,121.46,0.282,57.8,0,0,0,0.0,running
14,1,0,0,150.0,120.69,0.286,58.4,0,0,0,0.0,running
15,1,0,0,150.0,119.97,0.292,58.98,0,0,0,0.0,running
16,1,0,0,150.0,119.37,0.298,59.59,0,0,0,0.0,running
17,1,0,0,150.0,118.77,0.303,60.17,0,0,0,0.83,running
18,1,0,0,150.0,118.46,0.309,60.76,0,0,0,2.5,running
19,1,0,0,150.0,118.15,0.315,61.34,0,0,0,4.17,running
20,1,0,0,150.0,117.98,0.322,61.92,0,0,0,6.11,running
21,1,0,1,220.0,123.21,0.329,62.1,0,0,0,8.06,running
22,1,0,1,220.0,127.66,0.337,62.28,0,0,0,10.28,running
23,1,0,1,220.0,131.76,0.345,62.44,0,0,0,12.5,running
24,1,0,1,220.0,135.33,0.353,62.62,0,0,0,14.72,running
25,1,0,1,220.0,138.4,0.361,62.79,0,0,0,16.94,running
26,1,0,1,220.0,141.0,0.369,62.97,0,0,0,19.17,running
27,1,0,1,220.0,143.1,0.377,63.14,0,0,0,21.39,running
28,1,0,1,220.0,145.08,0.384,63.31,0,0,0,23.33,running
29,1,0,1,220.0,146.92,0.391,63.46,0,0,0,25.28,running
30,1,0,1,220.0,148.37,0.399,63.64,0,0,0,27.5,running
31,1,0,1,220.0,149.51,0.408,63.79,0,0,0,30.0,running
32,1,0,1,220.0,150.7,0.416,63.93,0,0,0,32.22,running
33,1,0,1,220.0,151.61,0.424,64.11,0,0,0,34.44,running
34,1,0,1,220.0,152.68,0.432,64.26,0,0,0,36.67,running
35,1,0,1,220.0,153.24,0.441,64.42,0,0,0,39.17,running
36,1,0,1,220.0,153.84,0.451,64.57,0,0,0,41.94,running
37,1,0,1,220.0,154.38,0.459,64.74,0,0,0,44.17,running
38,1,0,1,220.0,154.8,0.467,64.91,0,0,0,46.39,running
39,1,0,1,220.0,155.14,0.476,65.07,0,0,0,48.89,running
40,1,0,1,220.0,155.64,0.485,65.23,0,0,0,51.39,accident
1,1,0,0,150.0,145.35,0.251,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.45,0.252,51.19,0,0,0,0.0,running
3,1,0,0,150.0,138.2,0.254,51.77,0,0,0,0.0,running
4,1,0,0,150.0,135.22,0.255,52.39,0,0,0,0.0,running
5,1,0,0,150.0,132.67,0.256,52.98,0,0,0,0.0,running
6,1,0,0,150.0,130.3,0.258,53.59,0,0,0,0.0,running
7,1,0,0,150.0,128.38,0.26,54.18,0,0,0,0.0,running
8,1,0,0,150.0,126.76,0.264,54.76,0,0,0,0.0,running
9,1,0,0,150.0,125.31,0.266,55.34,0,0,0,0.0,running
10,1,0,0,150.0,124.05,0.269,55.93,0,0,0,0.0,running
11,1,0,0,150.0,123.05,0.273,56.52,0,0,0,0.0,running
12,1,0,0,150.0,121.93,0.278,57.13,0,0,0,0.0,running
13,1,0,0,150.0,120.94,0.284,57.71,0,0,0,0.0,running
14,1,0,0,150.0,120.18,0.288,58.3,0,0,0,0.0,running
15,1,0,0,150.0,119.73,0.293,58.9,0,0,0,0.0,running
16,1,0,0,150.0,119.13,0.299,59.51,0,0,0,0.0,running
17,1,0,0,150.0,118.47,0.306,60.13,0,0,0,1.67,running
18,1,0,0,150.0,117.92,0.312,60.75,0,0,0,3.33,running
19,1,0,0,150.0,117.63,0.319,61.35,0,0,0,5.28,running
20,1,0,0,150.0,117.39,0.326,61.94,0,0,0,7.22,running
21,1,0,1,220.0,122.56,0.333,62.1,0,0,0,9.17,running
22,1,0,1,220.0,127.22,0.341,62.25,0,0,0,11.39,running
23,1,0,1,220.0,131.4,0.349,62.43,0,0,0,13.61,running
24,1,0,1,220.0,135.06,0.358,62.57,0,0,0,16.11,running
25,1,0,1,220.0,137.93,0.365,62.73,0,0,0,18.06,running
26,1,0,1,220.0,140.42,0.373,62.91,0,0,0,20.28,running
27,1,0,1,220.0,142.59,0.381,63.09,0,0,0,22.5,running
28,1,0,1,220.0,144.68,0.388,63.25,0,0,0,24.44,running
29,1,0,1,220.0,146.65,0.395,63.41,0,0,0,26.39,running
30,1,0,1,220.0,148.14,0.402,63.55,0,0,0,28.33,running
31,1,0,1,220.0,149.59,0.411,63.73,0,0,0,30.83,running
32,1,0,1,220.0,150.89,0.419,63.88,0,0,0,33.06,running
33,1,0,1,220.0,151.71,0.427,64.06,0,0,0,35.28,running
34,1,0,1,220.0,152.73,0.435,64.22,0,0,0,37.5,running
35,1,0,1,220.0,153.34,0.444,64.37,0,0,0,40.0,running
36,1,0,1,220.0,154.1,0.452,64.55,0,0,0,42.22,running
37,1,0,1,220.0,154.5,0.461,64.69,0,0,0,44.72,running
38,1,0,1,220.0,155.1,0.469,64.87,0,0,0,46.94,running
39,1,0,1,220.0,155.49,0.479,65.03,0,0,0,49.72,running
40,1,0,1,220.0,155.82,0.487,65.18,0,0,0,51.94,accident
1,1,0,1,280.0,269.11,0.333,50.19,0,0,0,9.17,running
2,1,0,1,280.0,259.52,0.405,50.38,0,0,0,29.17,running
3,1,0,1,280.0,251.0,0.467,50.6,0,0,0,46.39,running
4,1,0,1,280.0,243.76,0.52,50.81,0,0,0,61.11,accident
1,1,0,1,284.5,269.18,0.332,50.19,0,0,0,8.89,running
2,1,0,1,284.5,259.78,0.404,50.41,0,0,0,28.89,running
3,1,0,1,284.5,251.67,0.465,50.6,0,0,0,45.83,running
4,1,0,1,284.5,244.77,0.519,50.81,0,0,0,60.83,accident
1,1,0,1,280.0,268.94,0.334,50.23,0,0,0,9.44,running
2,1,0,1,280.0,259.56,0.406,50.45,0,0,0,29.44,running
3,1,0,1,280.0,251.14,0.468,50.64,0,0,0,46.67,running
4,1,0,1,280.0,244.08,0.522,50.83,0,0,0,61.67,accident
1,1,0,1,280.0,269.0,0.334,50.2,0,0,0,9.44,running
2,1,0,1,280.0,259.5,0.406,50.42,0,0,0,29.44,running
3,1,0,1,280.0,251.3,0.467,50.61,0,0,0,46.39,running
4,1,0,1,280.0,244.15,0.52,50.81,0,0,0,61.11,accident
1,1,0,1,280.0,268.94,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.37,0.404,50.4,0,0,0,28.89,running
3,1,0,1,280.0,251.24,0.467,50.61,0,0,0,46.39,running
4,1,0,1,280.0,244.13,0.52,50.83,0,0,0,61.11,accident
1,1,0,0,150.0,145.43,0.25,50.6,0,0,0,0.0,running
2,1,0,0,150.0,141.67,0.251,51.18,0,0,0,0.0,running
3,1,0,0,150.0,138.44,0.252,51.8,0,0,0,0.0,running
4,1,0,0,150.0,135.33,0.253,52.4,0,0,0,0.0,running
5,1,0,0,150.0,132.67,0.255,53.01,0,0,0,0.0,running
6,1,0,0,150.0,130.53,0.257,53.61,0,0,0,0.0,running
7,1,0,0,150.0,128.57,0.259,54.19,0,0,0,0.0,running
8,1,0,0,150.0,126.82,0.262,54.81,0,0,0,0.0,running
9,1,0,0,150.0,125.18,0.266,55.4,0,0,0,0.0,running
10,1,0,0,150.0,123.71,0.27,55.98,0,0,0,0.0,running
11,1,0,0,150.0,122.5,0.274,56.59,0,0,0,0.0,running
12,1,0,0,150.0,121.6,0.279,57.21,0,0,0,0.0,running
13,1,0,0,150.0,120.73,0.285,57.8,0,0,0,0.0,running
14,1,0,0,150.0,120.18,0.291,58.42,0,0,0,0.0,running
15,1,0,0,150.0,119.6,0.296,59.0,0,0,0,0.0,running
16,1,0,0,150.0,118.89,0.301,59.61,0,0,0,0.28,running
17,1,0,0,150.0,118.5,0.308,60.2,0,0,0,2.22,running
18,1,0,0,150.0,117.94,0.314,60.79,0,0,0,3.89,running
19,1,0,0,150.0,117.79,0.321,61.37,0,0,0,5.83,running
20,1,0,0,150.0,117.35,0.328,61.99,0,0,0,7.78,running
21,1,0,1,220.0,122.57,0.335,62.17,0,0,0,9.72,running
22,1,0,1,220.0,127.36,0.343,62.33,0,0,0,11.94,running
23,1,0,1,220.0,131.36,0.35,62.51,0,0,0,13.89,running
24,1,0,1,220.0,134.73,0.358,62.66,0,0,0,16.11,running
25,1,0,1,220.0,137.8,0.366,62.84,0,0,0,18.33,running
26,1,0,1,220.0,140.5,0.373,63.02,0,0,0,20.28,running
27,1,0,1,220.0,143.02,0.38,63.21,0,0,0,22.22,running
28,1,0,1,220.0,145.01,0.388,63.36,0,0,0,24.44,running
29,1,0,1,220.0,146.89,0.395,63.53,0,0,0,26.39,running
30,1,0,1,220.0,148.29,0.403,63.68,0,0,0,28.61,running
31,1,0,1,220.0,149.45,0.411,63.83,0,0,0,30.83,running
32,1,0,1,220.0,150.79,0.418,64.01,0,0,0,32.78,running
33,1,0,1,220.0,151.68,0.426,64.18,0,0,0,35.0,running
34,1,0,1,220.0,152.63,0.434,64.35,0,0,0,37.22,running
35,1,0,1,220.0,153.42,0.442,64.51,0,0,0,39.44,running
36,1,0,1,220.0,154.15,0.45,64.69,0,0,0,41.67,running
37,1,0,1,220.0,154.7,0.459,64.82,0,0,0,44.17,running
38,1,0,1,220.0,155.08,0.468,64.98,0,0,0,46.67,running
39,1,0,1,220.0,155.35,0.477,65.11,0,0,0,49.17,running
40,1,0,1,220.0,155.91,0.485,65.26,0,0,0,51.39,accident
1,1,0,0,150.0,145.5,0.251,50.61,0,0,0,0.0,running
2,1,0,0,150.0,141.57,0.251,51.21,0,0,0,0.0,running
3,1,0,0,150.0,138.2,0.252,51.79,0,0,0,0.0,running
4,1,0,0,150.0,135.25,0.253,52.39,0,0,0,0.0,running
5,1,0,0,150.0,132.67,0.256,52.98,0,0,0,0.0,running
6,1,0,0,150.0,130.61,0.258,53.57,0,0,0,0.0,running
7,1,0,0,150.0,128.79,0.26,54.19,0,0,0,0.0,running
8,1,0,0,150.0,126.86,0.263,54.77,0,0,0,0.0,running
9,1,0,0,150.0,125.34,0.267,55.39,0,0,0,0.0,running
10,1,0,0,150.0,124.21,0.272,56.0,0,0,0,0.0,running
11,1,0,0,150.0,123.2,0.276,56.6,0,0,0,0.0,running
12,1,0,0,150.0,122.23,0.28,57.21,0,0,0,0.0,running
13,1,0,0,150.0,121.53,0.284,57.83,0,0,0,0.0,running
14,1,0,0,150.0,120.74,0.288,58.43,0,0,0,0.0,running
15,1,0,0,150.0,119.88,0.294,59.02,0,0,0,0.0,running
16,1,0,0,150.0,119.21,0.3,59.6,0,0,0,0.0,running
17,1,0,0,150.0,118.59,0.305,60.22,0,0,0,1.39,running
18,1,0,0,150.0,118.36,0.311,60.81,0,0,0,3.06,running
19,1,0,0,150.0,117.98,0.317,61.42,0,0,0,4.72,running
20,1,0,0,150.0,117.69,0.324,62.03,0,0,0,6.67,running
21,1,0,1,220.0,122.87,0.332,62.19,0,0,0,8.89,running
22,1,0,1,220.0,127.41,0.339,62.34,0,0,0,10.83,running
23,1,0,1,220.0,131.34,0.347,62.52,0,0,0,13.06,running
24,1,0,1,220.0,134.67,0.354,62.71,0,0,0,15.0,running
25,1,0,1,220.0,137.67,0.361,62.89,0,0,0,16.94,running
26,1,0,1,220.0,140.22,0.369,63.03,0,0,0,19.17,running
27,1,0,1,220.0,142.43,0.376,63.21,0,0,0,21.11,running
28,1,0,1,220.0,144.56,0.384,63.37,0,0,0,23.33,running
29,1,0,1,220.0,146.56,0.392,63.55,0,0,0,25.56,running
30,1,0,1,220.0,148.2,0.4,63.72,0,0,0,27.78,running
31,1,0,1,220.0,149.36,0.408,63.87,0,0,0,30.0,running
32,1,0,1,220.0,150.45,0.416,64.05,0,0,0,32.22,running
33,1,0,1,220.0,151.5,0.424,64.23,0,0,0,34.44,running
34,1,0,1,220.0,152.44,0.433,64.38,0,0,0,36.94,running
35,1,0,1,220.0,153.22,0.442,64.56,0,0,0,39.44,running
36,1,0,1,220.0,153.97,0.451,64.71,0,0,0,41.94,running
37,1,0,1,220.0,154.35,0.459,64.87,0,0,0,44.17,running
38,1,0,1,220.0,155.01,0.468,65.01,0,0,0,46.67,running
39,1,0,1,220.0,155.36,0.477,65.19,0,0,0,49.17,running
40,1,0,1,220.0,155.84,0.486,65.33,0,0,0,51.67,accident
1,1,0,1,280.0,269.11,0.334,50.2,0,0,0,9.44,running
2,1,0,1,280.0,259.57,0.406,50.41,0,0,0,29.44,running
3,1,0,1,280.0,251.13,0.467,50.6,0,0,0,46.39,running
4,1,0,1,280.0,243.87,0.52,50.81,0,0,0,61.11,accident
1,1,0,1,280.0,269.1,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.44,0.404,50.41,0,0,0,28.89,running
3,1,0,1,280.0,251.12,0.466,50.6,0,0,0,46.11,running
4,1,0,1,280.0,244.01,0.519,50.81,0,0,0,60.83,accident
1,1,0,1,280.0,268.95,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.33,0.405,50.43,0,0,0,29.17,running
3,1,0,1,280.0,251.05,0.467,50.64,0,0,0,46.39,running
4,1,0,1,280.0,243.91,0.52,50.85,0,0,0,61.11,accident
1,1,0,1,276.5,268.8,0.332,50.2,0,0,0,8.89,running
2,1,0,1,276.5,258.87,0.403,50.41,0,0,0,28.61,running
3,1,0,1,276.5,250.42,0.464,50.62,0,0,0,45.56,running
4,1,0,1,276.5,242.88,0.515,50.83,0,0,0,59.72,accident
1,1,0,0,150.0,145.31,0.25,50.61,0,0,0,0.0,running
2,1,0,0,150.0,141.48,0.25,51.23,0,0,0,0.0,running
3,1,0,0,150.0,138.16,0.25,51.82,0,0,0,0.0,running
4,1,0,0,150.0,135.16,0.252,52.42,0,0,0,0.0,running
5,1,0,0,150.0,132.63,0.255,53.03,0,0,0,0.0,running
6,1,0,0,150.0,130.52,0.257,53.65,0,0,0,0.0,running
7,1,0,0,150.0,128.38,0.26,54.24,0,0,0,0.0,running
8,1,0,0,150.0,126.53,0.262,54.83,0,0,0,0.0,running
9,1,0,0,150.0,124.98,0.266,55.42,0,0,0,0.0,running
10,1,0,0,150.0,123.83,0.27,56.02,0,0,0,0.0,running
11,1,0,0,150.0,122.75,0.274,56.62,0,0,0,0.0,running
12,1,0,0,150.0,121.9,0.279,57.24,0,0,0,0.0,running
13,1,0,0,150.0,120.86,0.284,57.83,0,0,0,0.0,running
14,1,0,0,150.0,120.07,0.289,58.44,0,0,0,0.0,running
15,1,0,0,150.0,119.38,0.295,59.04,0,0,0,0.0,running
16,1,0,0,150.0,118.76,0.3,59.65,0,0,0,0.0,running
17,1,0,0,150.0,118.26,0.305,60.26,0,0,0,1.39,running
18,1,0,0,150.0,118.05,0.311,60.87,0,0,0,3.06,running
19,1,0,0,150.0,117.79,0.318,61.47,0,0,0,5.0,running
20,1,0,0,150.0,117.62,0.324,62.07,0,0,0,6.67,running
21,1,0,1,220.0,122.79,0.332,62.24,0,0,0,8.89,running
22,1,0,1,220.0,127.58,0.34,62.41,0,0,0,11.11,running
23,1,0,1,220.0,131.76,0.348,62.59,0,0,0,13.33,running
24,1,0,1,220.0,135.35,0.355,62.76,0,0,0,15.28,running
25,1,0,1,220.0,138.46,0.363,62.93,0,0,0,17.5,running
26,1,0,1,220.0,140.94,0.372,63.09,0,0,0,20.0,running
27,1,0,1,220.0,143.05,0.38,63.24,0,0,0,22.22,running
28,1,0,1,220.0,145.23,0.387,63.38,0,0,0,24.17,running
29,1,0,1,220.0,146.84,0.396,63.52,0,0,0,26.67,running
30,1,0,1,220.0,148.43,0.405,63.7,0,0,0,29.17,running
31,1,0,1,220.0,149.85,0.413,63.88,0,0,0,31.39,running
32,1,0,1,220.0,150.99,0.421,64.03,0,0,0,33.61,running
33,1,0,1,220.0,152.06,0.429,64.2,0,0,0,35.83,running
34,1,0,1,220.0,152.91,0.438,64.34,0,0,0,38.33,running
35,1,0,1,220.0,153.6,0.446,64.52,0,0,0,40.56,running
36,1,0,1,220.0,154.41,0.456,64.67,0,0,0,43.33,running
37,1,0,1,220.0,154.78,0.464,64.85,0,0,0,45.56,running
38,1,0,1,220.0,155.4,0.473,65.0,0,0,0,48.06,running
39,1,0,1,220.0,155.84,0.482,65.15,0,0,0,50.56,accident
1,1,0,1,280.0,268.84,0.333,50.19,0,0,0,9.17,running
2,1,0,1,280.0,259.24,0.405,50.41,0,0,0,29.17,running
3,1,0,1,280.0,251.06,0.468,50.63,0,0,0,46.67,running
4,1,0,1,280.0,243.66,0.52,50.85,0,0,0,61.11,accident
1,1,0,1,271.1,268.45,0.333,50.2,0,0,0,9.17,running
2,1,0,1,271.1,258.44,0.403,50.42,0,0,0,28.61,running
3,1,0,1,271.1,249.51,0.463,50.61,0,0,0,45.28,running
4,1,0,1,271.1,241.72,0.513,50.83,0,0,0,59.17,accident
1,1,0,1,276.2,268.9,0.332,50.21,0,0,0,8.89,running
2,1,0,1,276.2,258.94,0.403,50.44,0,0,0,28.61,running
3,1,0,1,276.2,250.22,0.464,50.63,0,0,0,45.56,running
4,1,0,1,276.2,242.7,0.515,50.85,0,0,0,59.72,accident
1,1,0,1,280.0,268.84,0.333,50.23,0,0,0,9.17,running
2,1,0,1,280.0,259.33,0.405,50.44,0,0,0,29.17,running
3,1,0,1,280.0,250.86,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.5,0.518,50.84,0,0,0,60.56,accident
1,1,0,0,150.0,145.31,0.251,50.58,0,0,0,0.0,running
2,1,0,0,150.0,141.28,0.251,51.2,0,0,0,0.0,running
3,1,0,0,150.0,138.09,0.252,51.78,0,0,0,0.0,running
4,1,0,0,150.0,135.1,0.254,52.4,0,0,0,0.0,running
5,1,0,0,150.0,132.36,0.256,52.99,0,0,0,0.0,running
6,1,0,0,150.0,130.07,0.259,53.61,0,0,0,0.0,running
7,1,0,0,150.0,128.07,0.262,54.21,0,0,0,0.0,running
8,1,0,0,150.0,126.23,0.264,54.82,0,0,0,0.0,running
9,1,0,0,150.0,124.77,0.267,55.42,0,0,0,0.0,running
10,1,0,0,150.0,123.47,0.27,56.02,0,0,0,0.0,running
11,1,0,0,150.0,122.36,0.273,56.61,0,0,0,0.0,running
12,1,0,0,150.0,121.34,0.277,57.23,0,0,0,0.0,running
13,1,0,0,150.0,120.64,0.281,57.84,0,0,0,0.0,running
14,1,0,0,150.0,119.97,0.286,58.42,0,0,0,0.0,running
15,1,0,0,150.0,119.24,0.291,59.01,0,0,0,0.0,running
16,1,0,0,150.0,118.68,0.297,59.61,0,0,0,0.0,running
17,1,0,0,150.0,118.3,0.304,60.19,0,0,0,1.11,running
18,1,0,0,150.0,117.98,0.311,60.78,0,0,0,3.06,running
19,1,0,0,150.0,117.77,0.319,61.37,0,0,0,5.28,running
20,1,0,0,150.0,117.32,0.326,61.95,0,0,0,7.22,running
21,1,0,1,220.0,122.59,0.334,62.1,0,0,0,9.44,running
22,1,0,1,220.0,127.21,0.341,62.28,0,0,0,11.39,running
23,1,0,1,220.0,131.44,0.349,62.46,0,0,0,13.61,running
24,1,0,1,220.0,135.0,0.357,62.62,0,0,0,15.83,running
25,1,0,1,220.0,137.86,0.366,62.78,0,0,0,18.33,running
26,1,0,1,220.0,140.42,0.374,62.96,0,0,0,20.56,running
27,1,0,1,220.0,142.71,0.382,63.1,0,0,0,22.78,running
28,1,0,1,220.0,144.59,0.391,63.27,0,0,0,25.28,running
29,1,0,1,220.0,146.5,0.4,63.45,0,0,0,27.78,running
30,1,0,1,220.0,148.02,0.408,63.59,0,0,0,30.0,running
31,1,0,1,220.0,149.34,0.415,63.77,0,0,0,31.94,running
32,1,0,1,220.0,150.5,0.424,63.94,0,0,0,34.44,running
33,1,0,1,220.0,151.6,0.432,64.12,0,0,0,36.67,running
34,1,0,1,220.0,152.63,0.44,64.28,0,0,0,38.89,running
35,1,0,1,220.0,153.24,0.449,64.43,0,0,0,41.39,running
36,1,0,1,220.0,154.1,0.458,64.59,0,0,0,43.89,running
37,1,0,1,220.0,154.81,0.467,64.73,0,0,0,46.39,running
38,1,0,1,220.0,155.11,0.476,64.86,0,0,0,48.89,running
39,1,0,1,220.0,155.61,0.484,65.01,0,0,0,51.11,accident
1,1,0,1,289.6,269.95,0.334,50.21,0,0,0,9.44,running
2,1,0,1,289.6,261.22,0.408,50.41,0,0,0,30.0,running
3,1,0,1,289.6,253.27,0.472,50.64,0,0,0,47.78,running
4,1,0,1,289.6,246.48,0.529,50.86,0,0,0,63.61,accident
1,1,0,1,280.0,268.89,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.14,0.403,50.4,0,0,0,28.61,running
3,1,0,1,280.0,251.01,0.466,50.61,0,0,0,46.11,running
4,1,0,1,280.0,243.65,0.519,50.8,0,0,0,60.83,accident
1,1,0,1,280.0,268.97,0.332,50.22,0,0,0,8.89,running
2,1,0,1,280.0,259.28,0.403,50.45,0,0,0,28.61,running
3,1,0,1,280.0,251.1,0.465,50.67,0,0,0,45.83,running
4,1,0,1,280.0,244.01,0.518,50.9,0,0,0,60.56,accident
1,1,0,0,150.0,145.34,0.251,50.58,0,0,0,0.0,running
2,1,0,0,150.0,141.45,0.252,51.16,0,0,0,0.0,running
3,1,0,0,150.0,138.15,0.253,51.77,0,0,0,0.0,running
4,1,0,0,150.0,135.06,0.254,52.35,0,0,0,0.0,running
5,1,0,0,150.0,132.31,0.256,52.96,0,0,0,0.0,running
6,1,0,0,150.0,130.24,0.259,53.55,0,0,0,0.0,running
7,1,0,0,150.0,128.47,0.261,54.17,0,0,0,0.0,running
8,1,0,0,150.0,126.8,0.264,54.78,0,0,0,0.0,running
9,1,0,0,150.0,125.19,0.268,55.4,0,0,0,0.0,running
10,1,0,0,150.0,123.73,0.272,56.01,0,0,0,0.0,running
11,1,0,0,150.0,122.76,0.276,56.62,0,0,0,0.0,running
12,1,0,0,150.0,121.86,0.28,57.23,0,0,0,0.0,running
13,1,0,0,150.0,121.18,0.284,57.84,0,0,0,0.0,running
14,1,0,0,150.0,120.46,0.289,58.42,0,0,0,0.0,running
15,1,0,0,150.0,119.88,0.294,59.02,0,0,0,0.0,running
16,1,0,0,150.0,119.4,0.299,59.62,0,0,0,0.0,running
17,1,0,0,150.0,118.76,0.305,60.22,0,0,0,1.39,running
18,1,0,0,150.0,118.32,0.311,60.82,0,0,0,3.06,running
19,1,0,0,150.0,117.99,0.317,61.4,0,0,0,4.72,running
20,1,0,0,150.0,117.74,0.324,62.02,0,0,0,6.67,running
21,1,0,1,220.0,122.88,0.331,62.2,0,0,0,8.61,running
22,1,0,1,220.0,127.31,0.338,62.38,0,0,0,10.56,running
23,1,0,1,220.0,131.25,0.346,62.57,0,0,0,12.78,running
24,1,0,1,220.0,134.84,0.353,62.74,0,0,0,14.72,running
25,1,0,1,220.0,138.07,0.361,62.9,0,0,0,16.94,running
26,1,0,1,220.0,140.76,0.369,63.08,0,0,0,19.17,running
27,1,0,1,220.0,143.01,0.377,63.24,0,0,0,21.39,running
28,1,0,1,220.0,144.93,0.385,63.39,0,0,0,23.61,running
29,1,0,1,220.0,146.58,0.393,63.56,0,0,0,25.83,running
30,1,0,1,220.0,147.95,0.401,63.74,0,0,0,28.06,running
31,1,0,1,220.0,149.5,0.41,63.91,0,0,0,30.56,running
32,1,0,1,220.0,150.82,0.418,64.08,0,0,0,32.78,running
33,1,0,1,220.0,151.62,0.426,64.26,0,0,0,35.0,running
34,1,0,1,220.0,152.33,0.435,64.43,0,0,0,37.5,running
35,1,0,1,220.0,153.1,0.443,64.58,0,0,0,39.72,running
36,1,0,1,220.0,153.65,0.451,64.74,0,0,0,41.94,running
37,1,0,1,220.0,154.25,0.46,64.88,0,0,0,44.44,running
